size,treat,conf,var,Bias 1,SD 1,rootMSE 1,MAE 1,MedAE 1,Bias 2,SD 2,rootMSE 2,MAE 2,MedAE 2,Bias 3,SD 3,rootMSE 3,MAE 3,MedAE 3
500,0.75,1.5,Calibration by time miss.,-0.22197233024886032,0.6263910278169299,0.6645580750586505,0.5188485784252777,0.4220932662784449,0.25637192875337433,0.7680489435985104,0.8097071974581387,0.6437589949862144,0.5422450276433759,0.07521567192837209,0.2725547944230268,0.2827428394612584,0.22927691704167946,0.20168335810019644
500,0.75,1.5,Aggregated cali. with time miss.,-0.21636470509794492,0.6315370293903847,0.6675722471039013,0.5226993437710944,0.4201760123166238,0.2335024966443342,0.7778390791005414,0.8121311771598944,0.6456816853810442,0.5586465665587674,0.07226788326332345,0.2789149509425963,0.2881253144218193,0.231159594299674,0.1977609739276749
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.75,2,Naive,-0.7406950360380904,0.5885707696835711,0.9460680141181074,0.8065560948071645,0.7499395788156846,0.7559270711576618,0.7259448887448048,1.0480561618557032,0.8573111768013113,0.779911088796752,0.792507028969966,0.24385201467912856,0.829175009289277,0.7925070289699662,0.7986815108088354
500,0.75,2,IPW,-0.06024768286302162,0.6756665368556927,0.678347294766426,0.5388679143045244,0.4611700996469139,0.04950456901390332,0.8647643117078863,0.8661801297402675,0.6917516570163936,0.5983962045463573,0.0035096021556451085,0.3522800694525778,0.3522975512841438,0.2840813090732224,0.24783982382373582
500,0.75,2,Aggregated cali.,-0.06295038231247929,0.67240911040487406,0.6753493632104508,0.537249392387369,0.4586625594665463,0.053174186957656744,0.8617417751386807,0.8633807857358028,0.6897907344111913,0.5895450912123721,0.0048859808959460516,0.34905825840198235,0.34909245275133155,0.28223929652618646,0.24772094435470304
500,0.75,2,Calibration by time,-0.06283519275828553,0.6643899549151713,0.6673546835387868,0.5309312489831439,0.445246785385379,0.057633313527398755,0.8474376506115292,0.8493951792317493,0.6796967234501831,0.5908139546441777,0.0030835073056203477,0.33818602327201036,0.3382000803575312,0.27274449667289574,0.23797136723806278
500,0.75,2,Aggregated cali. with time,-0.06384185019690847,0.674636028652819,0.677650022499086,0.5389026790220742,0.45792721795296387,0.05393086834718286,0.862846766614945,0.8645305553990249,0.690699028176924,0.5937133661471545,0.0065546290166556,0.34433851781227026,0.3444008972269049,0.2787523621837672,0.2426888341286464
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,0.75,2,Naive miss.,-0.7406950360380904,0.5885707696835711,0.9460680141181074,0.8065560948071645,0.7499395788156846,0.7559270711576618,0.7259448887448048,1.0480561618557032,0.8573111768013113,0.779911088796752,0.792507028969966,0.24385201467912856,0.829175009289277,0.7925070289699662,0.7986815108088354
500,0.75,2,IPW miss.,-0.3196271583290411,0.7559936589201345,0.8207849490999153,0.6378975518243005,0.5497942583889568,0.29337769913619116,0.9783640551376296,1.0214042778135366,0.7879115876764833,0.6458692887694593,0.10214354546653892,0.44630411057594005,0.4578434918151134,0.3600583875366597,0.316569625867837
500,0.75,2,Aggregated cali. miss.,-0.32368372676513957,0.7434949766490384,0.810898227445913,0.6356259422384662,0.5489495394562169,0.3050660008700925,0.9615748552438345,1.008806952357126,0.784124126374103,0.6463612056703019,0.1040857843763896,0.43515185037455584,0.44742707047478486,0.3549247691983058,0.3149848948644285
500,0.75,2,Calibration by time miss.,-0.34253017754990367,0.7013197551008388,0.780497483293232,0.619630917337266,0.5491635411688023,0.3628327403665672,0.8999845928169949,0.9703709933782465,0.76513283874037,0.6504826058198607,0.11493785040063287,0.40904330804312533,0.42488485182409286,0.33667827694760605,0.2924069784230976
500,0.75,2,Aggregated cali. with time miss.,-0.32353626893220166,0.7519042799266508,0.8185571229221483,0.6370406016431956,0.5511295011800001,0.3005890226459442,0.9755261489389658,1.0207864751253972,0.7895078274471838,0.6441997310389285,0.10760055820833214,0.4336318768867457,0.44678236847380903,0.3538862035938541,0.30794430728701117
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,0.25,1,Naive,-0.2619317803784469,0.24786575391467772,0.36061848196662705,0.2976305042546956,0.27284766034559027,0.27190031183076346,0.5893047847590036,0.6490068635334467,0.5171404599646064,0.43954319626893046,0.23147756108062412,0.27102381695302014,0.356420777508296,0.29144147188397906,0.25759114789273685
1000,0.25,1,IPW,0.007019956862805543,0.25262409549050924,0.25272161248447583,0.20136230535857824,0.1689756974743304,-0.003136750579006531,0.6080588622909407,0.6080669529046518,0.4759972940993176,0.38264120810871605,-0.0018453875530397568,0.27075203531236053,0.27075832412135853,0.21610705786602372,0.17694348065074106
1000,0.25,1,Aggregated cali.,0.006750519617185091,0.2521009360811796,0.2521912993901832,0.2009021027005108,0.17012445695982592,-0.0021540164681956853,0.6078855443623987,0.6078893606831058,0.4762463651872003,0.3757406557255365,-0.001982017101788802,0.2704952311418443,0.27050249252506264,0.2158140310722511,0.17735659037160034
1000,0.25,1,Calibration by time,0.006737927830073431,0.25276978877492146,0.25285957721383956,0.20141996798453696,0.17041320516020164,-2.0816577791826774e-4,0.6062374524026651,0.6062374881419531,0.4730703220516917,0.37578326597195266,-0.002991843627053292,0.27132531379390984,0.2713418084882099,0.21562790668308088,0.17544773585302043
1000,0.25,1,Aggregated cali. with time,0.006987601733982274,0.25262173005118915,0.25271835127676945,0.20134227532960028,0.1687951893321511,-0.0030165748519719315,0.607033484675844,0.6070409798700048,0.47586843126000106,0.37567019357405584,-0.0016162544896021203,0.269728168917407,0.2697330113021252,0.21513181977149504,0.1757605576195902
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,0.25,1,Naive miss.,-0.2619317803784469,0.24786575391467772,0.36061848196662705,0.2976305042546956,0.27284766034559027,0.27190031183076346,0.5893047847590036,0.6490068635334467,0.5171404599646064,0.43954319626893046,0.23147756108062412,0.27102381695302014,0.356420777508296,0.29144147188397906,0.25759114789273685
1000,0.25,1,IPW miss.,-0.1207783637596549,0.2530232066600023,0.2803714612098916,0.22097912446903487,0.17823561375005426,0.12686695120947267,0.6093662380047987,0.622432675338713,0.4881979427100873,0.41161147239685514,0.05008386566749534,0.2723193964719363,0.27688670480006683,0.22182018558214917,0.19102881674810956
1000,0.25,1,Aggregated cali. miss.,-0.12095497484573059,0.25263993889807945,0.2801018469527765,0.22076481237959888,0.17887782039474587,0.1281228324842667,0.6089666945126837,0.6222988793413465,0.4879587461782274,0.4110582388886126,0.04981387122293368,0.27192295647976505,0.27644803494854364,0.22153399539138827,0.18833882581035843
1000,0.25,1,Calibration by time miss.,-0.12232619258733735,0.253291022016318,0.2812828455967147,0.22176292044232546,0.17755140240404899,0.13068601770193045,0.6057992411331778,0.6197350690257277,0.48524033720109727,0.4043006765572943,0.05151973239750163,0.2716791848195268,0.2765209979197109,0.22077169171452288,0.1831737713709325
1000,0.25,1,Aggregated cali. with time miss.,-0.1208355233773375,0.2530985870856974,0.28046411266800503,0.22100795031460482,0.1783756109352268,0.12705802545285216,0.6091141202335202,0.6222248414358212,0.48841132384811164,0.4103202576209122,0.05032823018732202,0.2714982504941162,0.2761235788105643,0.2211751328377865,0.1899007478675887
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,0.25,1.5,Naive,-0.43313073892623777,0.2500012192320222,0.5001028360450342,0.4420620460088248,0.44661255615372397,0.41680114347828123,0.5927804941366132,0.7246460566605258,0.5904562957885509,0.5225746963273945,0.48607977971188365,0.31715067635996136,0.5803947826784234,0.5034947714500253,0.4957085792684379
1000,0.25,1.5,IPW,0.029721644448912343,0.2653950831290263,0.26705416360321055,0.21182273539641258,0.16783243071203913,-0.04886771304660886,0.6317145435829583,0.6336018607553414,0.5093011074773098,0.43356184169455325,0.007818900522169159,0.34572622520809243,0.3458146295372887,0.2769653802263507,0.2323688926930949
1000,0.25,1.5,Aggregated cali.,0.02934474642906082,0.2648142171076588,0.26643513980953815,0.2112050180003116,0.1676905739328305,-0.04732033907841604,0.6303053668443956,0.6320791643167368,0.5081180904313641,0.43664166118665815,0.0078696898087105,0.34489968855477393,0.34498945952429527,0.2763793497607444,0.23232925369178714
1000,0.25,1.5,Calibration by time,0.029708827852672925,0.2648373826800574,0.2664985060318405,0.21111597689119066,0.16698248766341095,-0.04789533935307855,0.6280810880222882,0.6299046091774595,0.5059639571690443,0.43986690376367665,0.00783923605047887,0.3459598666583353,0.3460486713745745,0.2776448011715678,0.23466204739046015
1000,0.25,1.5,Aggregated cali. with time,0.02945419906144764,0.2654128563624282,0.26704219547632224,0.2117860665691832,0.16778851385763005,-0.04748786308950148,0.6294459078887111,0.6312347012788913,0.5082643959976958,0.43005491480868274,0.00834882194523967,0.34253366296491405,0.34263539381102276,0.27419705833463887,0.23018507725022097
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,0.25,1.5,Naive miss.,-0.43313073892623777,0.2500012192320222,0.5001028360450342,0.4420620460088248,0.44661255615372397,0.41680114347828123,0.5927804941366132,0.7246460566605258,0.5904562957885509,0.5225746963273945,0.48607977971188365,0.31715067635996136,0.5803947826784234,0.5034947714500253,0.4957085792684379
1000,0.25,1.5,IPW miss.,-0.15536793468976384,0.2738579537281289,0.3148608803105281,0.25414408131425353,0.2187363258598296,0.12761477280238243,0.6654805113756094,0.677605963121744,0.5411809791424609,0.4509623387077988,0.07770579652705356,0.3806151430261433,0.38846631503222434,0.30422614821482485,0.2492682728681701
1000,0.25,1.5,Aggregated cali. miss.,-0.1556669346919648,0.27331653291614166,0.314537949573168,0.25395249268657416,0.21865815762514984,0.13472797161158745,0.6543430948085938,0.6680692419639308,0.5368720197808722,0.4542586777967994,0.077391543679179,0.3804452750453545,0.38823711612541856,0.3029523550304118,0.24711017401490198
1000,0.25,1.5,Calibration by time miss.,-0.1651808184994934,0.26913488294439164,0.3157820261155691,0.2559548787888022,0.222202260331251,0.1524922490764382,0.6403337572325026,0.6582409943781108,0.5322060066263841,0.4760640938406353,0.08454165241907852,0.3843552994543895,0.3935432469404369,0.3060230021359732,0.25325292765201857
1000,0.25,1.5,Aggregated cali. with time miss.,-0.15575091317936085,0.27357444485198207,0.3148036274128286,0.25418834563842746,0.2206632578320722,0.1288991265103956,0.6617314610174427,0.6741687558137223,0.5396052196948006,0.4522427979172883,0.07991207127651068,0.37546295427975684,0.3838728554771552,0.301044798510155,0.24767507765981178
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,0.25,2,Naive,-0.6965983564767839,0.2556493178114397,0.7420281961917694,0.6967143782662517,0.7049315567577139,0.701183430889655,0.6218394808502049,0.9371993084174998,0.7740611286712906,0.7172334808407688,0.7950501580284834,0.323646381034718,0.8584006836774924,0.7968046144876806,0.8027916850302228
1000,0.25,2,IPW,-0.0014763020413681716,0.2916709189070362,0.29167465505900964,0.23570741749207189,0.20476826250375524,-0.017884630093369047,0.7708301880966926,0.7710376377809056,0.6100989312337439,0.5293894850824734,0.010848980560356214,0.4989790087355115,0.49909693601330857,0.36534450366796856,0.2949648671613663
1000,0.25,2,Aggregated cali.,-0.0022080582150607597,0.2901505719208651,0.29015897350777586,0.23428419230221215,0.2029193541775598,-0.015476607976599333,0.764756785076542,0.7649133713794455,0.6077531967121647,0.5205703216215967,0.012364348634929634,0.4915516381165147,0.4917071181630332,0.3631986190274294,0.2990601430069726
1000,0.25,2,Calibration by time,-0.002782851899851835,0.28798522183009534,0.28799866711015476,0.23281181587737598,0.20549526106535154,-0.020511201705663673,0.7385474415571569,0.738832208844493,0.59276606572494706,0.5473000119059188,0.015205567063365955,0.45847580102233426,0.4587278816387658,0.3507607591478737,0.2897359259360488
1000,0.25,2,Aggregated cali. with time,-0.0021100267563127773,0.2912908935551076,0.2912985356658104,0.23545506958804194,0.20526604739286114,-0.01970746135340118,0.7553806921129619,0.7556377267249519,0.6048581087665461,0.5407771703658009,0.016654845059405954,0.4775111164776898,0.4778014757446053,0.35750753723121886,0.2913717227706276
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,0.25,2,Naive miss.,-0.6965983564767839,0.2556493178114397,0.7420281961917694,0.6967143782662517,0.7049315567577139,0.701183430889655,0.6218394808502049,0.9371993084174998,0.7740611286712906,0.7172334808407688,0.7950501580284834,0.323646381034718,0.8584006836774924,0.7968046144876806,0.8027916850302228
1000,0.25,2,IPW miss.,-0.24737013142221542,0.33086522208430114,0.4131147263227711,0.33628473183187946,0.3150022293274972,0.22749982595600393,1.0384412965513872,1.0630693755316905,0.7114181665562628,0.5777443348121549,0.09959894679010084,0.7978326857664847,0.8040254627056657,0.441834706512097,0.3335810168649427
1000,0.25,2,Aggregated cali. miss.,-0.2492687498013879,0.32492296368576834,0.40952392110582514,0.3350347212316996,0.3156070095040988,0.23828756495063708,0.8938357541650616,0.9250531438971107,0.6846166153599813,0.5757664248106273,0.09974313788073497,0.754617969035531,0.7611813008381151,0.4325155737997664,0.33204321929648195
1000,0.25,2,Calibration by time miss.,-0.2758725942889697,0.30304013458213247,0.40980362546869137,0.34108588997421413,0.32513620449403646,0.29258645891251156,0.8540328997073218,0.9027618898255836,0.6494485375188637,0.5497862097828974,0.11652214749021095,0.667805803078783,0.6778952732402173,0.4098228638706373,0.3351417499955487
1000,0.25,2,Aggregated cali. with time miss.,-0.2497375812258582,0.32350364169496826,0.4086850445837828,0.33496853216251654,0.31437642390119436,0.22598253898541731,1.0000158045498269,1.0252315432504664,0.7042403944413674,0.5790717481179928,0.10864460106236118,0.7425873732778826,0.7504929421998218,0.42939835310349694,0.33159242426890745
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,0.5,1,Naive,-0.2629307283624627,0.30051089293658206,0.3992985908950306,0.33068352075930785,0.290431918433093,0.2618053864024761,0.47232082326619595,0.5400268701094483,0.4321851703510701,0.3874369187234845,0.21950016968858943,0.19395977830670674,0.2929175994953297,0.24670233595669694,0.2341377775540523
1000,0.5,1,IPW,1.3907750616226622e-4,0.3076982384239595,0.30769826985500026,0.24691302498312012,0.2124625060635026,0.002034524265877913,0.4812181248890573,0.48122242571468843,0.3789102676276079,0.31936804330440527,-0.01869834415469418,0.1980396455292851,0.19892040939906663,0.157008005455892,0.12905064606951355
1000,0.5,1,Aggregated cali.,4.095130725403351e-4,0.30709064307488987,0.30709091612274364,0.24628188555752747,0.21281512168180683,0.0016748293888291244,0.4811223239891708,0.4811252390950015,0.37900119791510495,0.31955729248359743,-0.01864334809525392,0.1977349741847622,0.19861191918928076,0.15677768664207964,0.13263263008592108
1000,0.5,1,Calibration by time,1.728632836233146e-4,0.30772670513916933,0.30772675369152436,0.24691255258551267,0.21538330675935669,0.0013775586353821367,0.48085973390217357,0.48086170710118215,0.37924879759194785,0.3132293767826302,-0.018204392231693234,0.19850175668578643,0.19933476190536487,0.15744452933987144,0.12980417130560462
1000,0.5,1,Aggregated cali. with time,1.1821175435500209e-4,0.30771279462016804,0.307712817326436,0.2468730967777081,0.2124283684476609,0.0019743133137373192,0.4803122351649431,0.48031629283442423,0.3780359437478581,0.32145254111212385,-0.01853875790538595,0.19679787891476494,0.19766914450673628,0.1559181373686564,0.13089835718993847
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,0.5,1,Naive miss.,-0.2629307283624627,0.30051089293658206,0.3992985908950306,0.33068352075930785,0.290431918433093,0.2618053864024761,0.47232082326619595,0.5400268701094483,0.4321851703510701,0.3874369187234845,0.21950016968858943,0.19395977830670674,0.2929175994953297,0.24670233595669694,0.2341377775540523
1000,0.5,1,IPW miss.,-0.126088116416895,0.30840557347575637,0.33318494991891606,0.27096951867803176,0.24019252712137273,0.12708750406064961,0.48325862202914494,0.4996900333745647,0.39446039770796787,0.33518306596741176,0.03215157298542115,0.19709598055401736,0.1997011497112284,0.15811079562971558,0.13663032238498984
1000,0.5,1,Aggregated cali. miss.,-0.1259321262473776,0.307938264629333,0.33269336519400344,0.2704591131231544,0.2391733708158057,0.1269606490670201,0.4829861437016929,0.4993942544917306,0.3941571521383996,0.3300245754613922,0.032281089573341415,0.19681661004383197,0.19944635051358525,0.15796389480014497,0.13543159209531397
1000,0.5,1,Calibration by time miss.,-0.1270277270831599,0.30871071982467946,0.3338238337545501,0.2715448656163548,0.23859058159458613,0.13092834965422018,0.48127679413305713,0.49876806765687276,0.3935342195496313,0.33658764482698267,0.03295178169233459,0.19724653972645387,0.19998004238113065,0.1583476494504126,0.1364086880279476
1000,0.5,1,Aggregated cali. with time miss.,-0.12607880387270143,0.3083938571487283,0.3331705808036498,0.27093732699291595,0.24048716934581904,0.12682927930207288,0.48270853249647316,0.49909236964031206,0.393697929310634,0.3300429328070402,0.03242646407805827,0.196342703435049,0.1990023436163233,0.15746181368614426,0.13498213459627384
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,0.5,1.5,Naive,-0.4546642100415994,0.32730199034202906,0.5602197218722359,0.4764973371396888,0.4471929212390293,0.4543209853320169,0.5300566054475182,0.69811715541992,0.566490642954666,0.49101975032170486,0.49311350737606796,0.2066334285877118,0.5346571845272824,0.49432812699638595,0.4951198650532709
1000,0.5,1.5,IPW,0.004525704924972729,0.34295056615960384,0.3429804263136028,0.27375534779155203,0.22384740394866043,-0.011404707516446955,0.5575206861089801,0.5576373219153857,0.44549590827995506,0.37501394626838813,0.012232467209106979,0.21827676210614058,0.218619253794268,0.17715057678956614,0.14462430412457028
1000,0.5,1.5,Aggregated cali.,0.004247121164937084,0.341894066116712,0.34192044467099114,0.27282949668448364,0.22639096326681596,-0.010913746049238782,0.5561664743970202,0.5562735452059882,0.4448788083065983,0.3785163485907219,0.01230006298409414,0.2177305652919256,0.21807771690788164,0.1767636454432332,0.14762963608718005
1000,0.5,1.5,Calibration by time,0.003823218598370204,0.3427529036187841,0.34277422589739504,0.27319753052755125,0.222993285344387,-0.013575333663463418,0.5500026287597609,0.5501701385269122,0.4405442488183425,0.3739059131000726,0.014498642219979985,0.2177570611011666,0.21823919969987104,0.17670211376344322,0.1482971850585959
1000,0.5,1.5,Aggregated cali. with time,0.0041533545475545,0.34289861320936005,0.3429237660106106,0.27369339011282934,0.22378198246637027,-0.010156877609921011,0.556964387559204,0.5570569909551285,0.44497600981141633,0.3718743771122508,0.012403373335551304,0.2162245603032827,0.21658001788819067,0.17552321628622633,0.14757049207535133
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,0.5,1.5,Naive miss.,-0.4546642100415994,0.32730199034202906,0.5602197218722359,0.4764973371396888,0.4471929212390293,0.4543209853320169,0.5300566054475182,0.69811715541992,0.566490642954666,0.49101975032170486,0.49311350737606796,0.2066334285877118,0.5346571845272824,0.49432812699638595,0.4951198650532709
1000,0.5,1.5,IPW miss.,-0.18363767419248234,0.351434422490226,0.3965210570623746,0.3151704055657719,0.2708782568976247,0.1741570657193119,0.5849725186064022,0.6103470578815616,0.4828867491245226,0.40293831316136064,0.07905414085862938,0.24278304482407279,0.2553295205042765,0.20457445096379476,0.181364288854027
1000,0.5,1.5,Aggregated cali. miss.,-0.18424645731349187,0.3509233152931824,0.39635076668139635,0.31492861408689454,0.2713543856240861,0.175674982559757,0.5813203803900518,0.6072850106450888,0.48232865800593633,0.39678716340457365,0.07950584723432241,0.24095319805875137,0.25373140010488904,0.203554195753526,0.18038244568273187
1000,0.5,1.5,Calibration by time miss.,-0.19177718227734886,0.3490169581674561,0.3982352630427186,0.31674939254840984,0.26952137401686826,0.19842277339127623,0.5579270605783191,0.5921606217284708,0.4682198141963428,0.4062609076138961,0.08782266460409183,0.23935731903034588,0.25496028434161583,0.2029601906514395,0.17244880823037811
1000,0.5,1.5,Aggregated cali. with time miss.,-0.1840530617606504,0.35170527832084625,0.39695356446593816,0.3154801108611254,0.27104253429754976,0.17475123732196352,0.5823332479341211,0.6079884921567675,0.4822841391202828,0.40258317888186257,0.08032835998046339,0.23993791304123077,0.25302736518355506,0.20255608584044324,0.17811710975146156
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,0.5,2,Naive,-0.6848029295118323,0.30977434267949505,0.7516084057875488,0.6862045105678513,0.6935417286978733,0.6614999610445969,0.5048787789054795,0.8321567039032319,0.7103631345020129,0.67907794342059,0.8038498601021118,0.22873658644547296,0.8357601471504321,0.8038498601021117,0.805322170977578
1000,0.5,2,IPW,7.412079428377183e-4,0.3485266682710779,0.3485274564296944,0.28146315446887216,0.24190958467773527,-0.040837830062206315,0.5838728541392674,0.5852992723085548,0.4735915987981249,0.3999111986084638,0.014419936059954175,0.3104435610478262,0.3107782797301455,0.2459500192243513,0.2063490113875439
1000,0.5,2,Aggregated cali.,-2.259122821612891e-4,0.3473368082272821,0.34733688169538657,0.28068385649040345,0.24217039469810686,-0.03891917163184111,0.5840972611033577,0.5853924430234411,0.4737211266252475,0.40295486568597605,0.015367830814441152,0.30809418706810177,0.3084772249763275,0.24472624759323847,0.20514969677040318
1000,0.5,2,Calibration by time,9.82126739160094e-4,0.34540293198276856,0.34540432828096523,0.27904476187801286,0.24079230331476253,-0.04381649302402568,0.5743069544143674,0.575976009005263,0.463386418151618,0.3970140160378417,0.019197299673843204,0.29486342171731417,0.2954876880372683,0.23447338009517565,0.19779444117497835
1000,0.5,2,Aggregated cali. with time,-7.632027147508325e-5,0.3482536868030262,0.348253695165872,0.2812388970599135,0.24121757279615252,-0.040848486394828853,0.5795506804770656,0.5809884595086018,0.47125112649871215,0.3984845943629072,0.01733649909122592,0.3034898132684219,0.3039845735533987,0.2415952147740235,0.20666337317769923
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,0.5,2,Naive miss.,-0.6848029295118323,0.30977434267949505,0.7516084057875488,0.6862045105678513,0.6935417286978733,0.6614999610445969,0.5048787789054795,0.8321567039032319,0.7103631345020129,0.67907794342059,0.8038498601021118,0.22873658644547296,0.8357601471504321,0.8038498601021117,0.805322170977578
1000,0.5,2,IPW miss.,-0.22545200302333512,0.4515860309206694,0.5047361181745543,0.3933206248858356,0.3354307745922256,0.18967515336578433,0.741631887005868,0.7655027887788642,0.5765059190613353,0.4795370819119231,0.09403612503352887,0.45346000814485526,0.463107732388538,0.3236850365579331,0.26123312710993885
1000,0.5,2,Aggregated cali. miss.,-0.22741567396505502,0.44563950742227904,0.500312361770676,0.3918428679877874,0.3336484440044529,0.20021723688198545,0.7054375450366005,0.733300124022847,0.5644293173089359,0.48057468142230064,0.0962163568474721,0.4369128747520818,0.4473817692409118,0.3182160784817618,0.2552727225635587
1000,0.5,2,Calibration by time miss.,-0.2603857511357859,0.38322134010018394,0.46331343052271673,0.37779009646000106,0.3340325826308401,0.24248948247523483,0.6232153935904351,0.6687290751262339,0.5326743190929931,0.4783469672702294,0.129047268937327,0.34754679372088443,0.3707316704111611,0.2903793385401894,0.24525976584583442
1000,0.5,2,Aggregated cali. with time miss.,-0.22859540630111042,0.44360402463199766,0.49903946782962544,0.39102668899041404,0.33530369961909656,0.20273157381148277,0.7143835473239322,0.7425927172462746,0.565000111964306,0.47377016035369923,0.10009757225169524,0.43124648244815506,0.4427110260594265,0.31708598185981185,0.2579714000335025
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,0.75,1,Naive,-0.2581034051114983,0.43491084840887756,0.5057319584462503,0.40990623344930605,0.37183257618329435,0.2726190437274676,0.5424677669121759,0.6071181278314474,0.48948851771407,0.41339635262095475,0.2313619434538361,0.1519940527536927,0.2768222190345789,0.23922226309035624,0.22450957880014832
1000,0.75,1,IPW,0.013514569678363841,0.44409750312454044,0.444303090102964,0.35810634070808034,0.29555304108554736,3.8939072436772193e-4,0.5517562953352747,0.5517564327375287,0.44010469120506834,0.3667846868554374,-0.004590318968439089,0.15555852651357163,0.15562623878801923,0.12349030075171766,0.10239464648918961
1000,0.75,1,Aggregated cali.,0.01322315341161584,0.4429735889788132,0.4431709064445879,0.35716432024693057,0.29106510434655064,8.083248557371192e-4,0.5508491392678191,0.5508497323419242,0.43930426644515297,0.3708674473163094,-0.004518609715231214,0.15537516553076905,0.15544085659012713,0.12334695779598069,0.10159311914308633
1000,0.75,1,Calibration by time,0.013101914326355768,0.4445546356486957,0.44474766355289574,0.35834096756861306,0.2895147711579611,0.002240890181155919,0.551780294069974,0.5517848444029166,0.44104044020156036,0.37109811209047594,-0.005336695721388285,0.15493865687851768,0.15503053801281128,0.12307284028311583,0.10105157624807393
1000,0.75,1,Aggregated cali. with time,0.013255017391045953,0.44419133957202817,0.44438906561348895,0.3580900696782797,0.29541861184814877,2.8563424592142894e-4,0.5518759526165886,0.5518760265343926,0.4402008213216811,0.3661162727246343,-0.004353462355238591,0.15491376491536002,0.1549749244062726,0.12314137413614847,0.10151326944570394
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,0.75,1,Naive miss.,-0.2581034051114983,0.43491084840887756,0.5057319584462503,0.40990623344930605,0.37183257618329435,0.2726190437274676,0.5424677669121759,0.6071181278314474,0.48948851771407,0.41339635262095475,0.2313619434538361,0.1519940527536927,0.2768222190345789,0.23922226309035624,0.22450957880014832
1000,0.75,1,IPW miss.,-0.11606057311954032,0.45135036495624703,0.4660334843967475,0.3737782237874969,0.3145719233146096,0.12959480050931216,0.5608116304417602,0.5755905638192775,0.4600482496287322,0.3973870374675821,0.047720789372118766,0.16006747341823008,0.16702954763991285,0.13081644908471296,0.11299322967468473
1000,0.75,1,Aggregated cali. miss.,-0.11606397052358375,0.45095073802996644,0.4656473057835412,0.37345636876099836,0.3146931432349973,0.12969245856633282,0.5608624375072762,0.5756620602537422,0.4603160148627223,0.3966350777367782,0.04791679835507612,0.15968904084334937,0.16672315175184857,0.13078472364898405,0.11238046972402427
1000,0.75,1,Calibration by time miss.,-0.11636089169215325,0.4513403846882485,0.46609870195692366,0.37379231408470465,0.3138874057965211,0.13430448795116412,0.560651337290096,0.5765133281104586,0.4614880586943809,0.4109304646870857,0.048190946903647,0.15761027276005027,0.16481312278750004,0.13011599513311772,0.11007524035673977
1000,0.75,1,Aggregated cali. with time miss.,-0.11619613751780378,0.45155133373412226,0.46626188925444145,0.3739247689301566,0.3151011266535946,0.12918579258157603,0.5611212037346833,0.5758002902791818,0.45988504099619776,0.398490443149099,0.04810274850032137,0.15945748888540964,0.16655499144404443,0.1305538328288356,0.11298871043847925
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,0.75,1.5,Naive,-0.45234767508841855,0.43103484719620816,0.6248275431311875,0.5173046322701534,0.45858981501694984,0.4322122776727877,0.5265305505802174,0.6812061902723768,0.5476813443675126,0.46359746336088925,0.4914512102233304,0.16036900793381234,0.5169550374410247,0.49145121022333027,0.4921427255966806
1000,0.75,1.5,IPW,0.00509668293355503,0.45150790797595214,0.45153667308619133,0.35773833871498634,0.29189475083961014,-0.01913551494983512,0.5542982453388409,0.5546284456445713,0.4474267972917775,0.3905360845575854,0.005256729545404681,0.1733184804376489,0.17339818011365982,0.13621659118030338,0.11138962148690101
